year,locationabbr,locationdesc,class,topic,question,response,break_out,break_out_category,sample_size,data_value,data_value_unit,data_value_type,datasource,classid,topicid,locationid,breakoutid,breakoutcategoryid,questionid,responseid,display_order,data_value_footnote_symbol,data_value_footnote
2020,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,53,2.1,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP028,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Student,Overall,Overall,53,4.9,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP030,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Retired,Overall,Overall,53,19.8,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP031,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,53,5.8,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP032,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Employed,Overall,Overall,53,48.4,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP137,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,53,4.4,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP141,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,53,8.8,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP172,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Income,What is your annual household income?,"Less than $15,000",Overall,Overall,53,7.7,%,Crude Prevalence,BRFSS,CLASS05,TOPIC33,99,BO1,CAT1,INCOME,RESP016,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Income,What is your annual household income?,"$15,000 - 24,999",Overall,Overall,53,15.1,%,Crude Prevalence,BRFSS,CLASS05,TOPIC33,99,BO1,CAT1,INCOME,RESP017,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Income,What is your annual household income?,"$25,000 - 34,999",Overall,Overall,53,9.6,%,Crude Prevalence,BRFSS,CLASS05,TOPIC33,99,BO1,CAT1,INCOME,RESP018,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Income,What is your annual household income?,"$35,000 -  49,999",Overall,Overall,53,13.2,%,Crude Prevalence,BRFSS,CLASS05,TOPIC33,99,BO1,CAT1,INCOME,RESP019,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Income,What is your annual household income?,"$50,000+",Overall,Overall,53,54.5,%,Crude Prevalence,BRFSS,CLASS05,TOPIC33,99,BO1,CAT1,INCOME,RESP020,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Marital Status,What is your marital status?,Married,Overall,Overall,53,51.1,%,Crude Prevalence,BRFSS,CLASS05,TOPIC38,99,BO1,CAT1,MARITAL,RESP033,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Marital Status,What is your marital status?,Divorced,Overall,Overall,53,11.2,%,Crude Prevalence,BRFSS,CLASS05,TOPIC38,99,BO1,CAT1,MARITAL,RESP034,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,53,6.8,%,Crude Prevalence,BRFSS,CLASS05,TOPIC38,99,BO1,CAT1,MARITAL,RESP035,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Marital Status,What is your marital status?,Separated,Overall,Overall,53,2.2,%,Crude Prevalence,BRFSS,CLASS05,TOPIC38,99,BO1,CAT1,MARITAL,RESP036,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Marital Status,What is your marital status?,Never married,Overall,Overall,53,24,%,Crude Prevalence,BRFSS,CLASS05,TOPIC38,99,BO1,CAT1,MARITAL,RESP037,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Marital Status,What is your marital status?,Partnered,Overall,Overall,53,4.7,%,Crude Prevalence,BRFSS,CLASS05,TOPIC38,99,BO1,CAT1,MARITAL,RESP038,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Five or more children,Overall,Overall,53,1,%,Crude Prevalence,BRFSS,CLASS05,TOPIC39,99,BO1,CAT1,_CHLDCNT,RESP090,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Four children,Overall,Overall,53,1.9,%,Crude Prevalence,BRFSS,CLASS05,TOPIC39,99,BO1,CAT1,_CHLDCNT,RESP091,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Three children,Overall,Overall,53,5.1,%,Crude Prevalence,BRFSS,CLASS05,TOPIC39,99,BO1,CAT1,_CHLDCNT,RESP092,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Two children,Overall,Overall,53,11.7,%,Crude Prevalence,BRFSS,CLASS05,TOPIC39,99,BO1,CAT1,_CHLDCNT,RESP093,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),One child,Overall,Overall,53,14.2,%,Crude Prevalence,BRFSS,CLASS05,TOPIC39,99,BO1,CAT1,_CHLDCNT,RESP094,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),None,Overall,Overall,53,66.2,%,Crude Prevalence,BRFSS,CLASS05,TOPIC39,99,BO1,CAT1,_CHLDCNT,RESP095,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Race,What is your race/ethnicity?,Hispanic,Overall,Overall,53,8.7,%,Crude Prevalence,BRFSS,CLASS05,TOPIC48,99,BO1,CAT1,RACE8,RESP007,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Race,What is your race/ethnicity?,"White, non-Hispanic",Overall,Overall,53,70.7,%,Crude Prevalence,BRFSS,CLASS05,TOPIC48,99,BO1,CAT1,RACE8,RESP194,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Race,What is your race/ethnicity?,"Black, non-Hispanic",Overall,Overall,53,6.6,%,Crude Prevalence,BRFSS,CLASS05,TOPIC48,99,BO1,CAT1,RACE8,RESP195,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Race,What is your race/ethnicity?,"American Indian or Alaskan native, non-Hispanic",Overall,Overall,52,0.9,%,Crude Prevalence,BRFSS,CLASS05,TOPIC48,99,BO1,CAT1,RACE8,RESP196,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Race,What is your race/ethnicity?,"Asian, non-Hispanic",Overall,Overall,53,2.5,%,Crude Prevalence,BRFSS,CLASS05,TOPIC48,99,BO1,CAT1,RACE8,RESP197,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Race,What is your race/ethnicity?,"Native Hawaiian or other Pacific Islander, non-Hispanic",Overall,Overall,51,,%,Crude Prevalence,BRFSS,CLASS05,TOPIC48,99,BO1,CAT1,RACE8,RESP198,1,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.
2020,US,"All States, DC and Territories (median) **",Demographics,Race,What is your race/ethnicity?,"Other race, non-Hispanic",Overall,Overall,53,0.6,%,Crude Prevalence,BRFSS,CLASS05,TOPIC48,99,BO1,CAT1,RACE8,RESP199,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Race,What is your race/ethnicity?,"Multiracial, non-Hispanic",Overall,Overall,53,1.3,%,Crude Prevalence,BRFSS,CLASS05,TOPIC48,99,BO1,CAT1,RACE8,RESP200,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Rent/Own Home,Do you own or rent your home?,Own,Overall,Overall,53,69.2,%,Crude Prevalence,BRFSS,CLASS05,TOPIC49,99,BO1,CAT1,RENTHOM1,RESP003,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Rent/Own Home,Do you own or rent your home?,Rent,Overall,Overall,53,24.2,%,Crude Prevalence,BRFSS,CLASS05,TOPIC49,99,BO1,CAT1,RENTHOM1,RESP004,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Rent/Own Home,Do you own or rent your home?,Other,Overall,Overall,53,6.2,%,Crude Prevalence,BRFSS,CLASS05,TOPIC49,99,BO1,CAT1,RENTHOM1,RESP009,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Sex,Gender of respondent,Male,Overall,Overall,53,48.8,%,Crude Prevalence,BRFSS,CLASS05,TOPIC51,99,BO1,CAT1,SEX,RESP001,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Sex,Gender of respondent,Female,Overall,Overall,53,51.2,%,Crude Prevalence,BRFSS,CLASS05,TOPIC51,99,BO1,CAT1,SEX,RESP002,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,Yes,Overall,Overall,53,11,%,Crude Prevalence,BRFSS,CLASS05,TOPIC61,99,BO1,CAT1,VETERAN3,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,No,Overall,Overall,53,89,%,Crude Prevalence,BRFSS,CLASS05,TOPIC61,99,BO1,CAT1,VETERAN3,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Hearing,Adults who reported being deaf,Yes,Overall,Overall,53,6.8,%,Crude Prevalence,BRFSS,CLASS05,TOPIC70,99,BO1,CAT1,DEAF,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Demographics,Hearing,Adults who reported being deaf,No,Overall,Overall,53,93.2,%,Crude Prevalence,BRFSS,CLASS05,TOPIC70,99,BO1,CAT1,DEAF,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,53,9.8,%,Crude Prevalence,BRFSS,CLASS07,TOPIC28,99,BO1,CAT1,MEDCOST,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,53,90.2,%,Crude Prevalence,BRFSS,CLASS07,TOPIC28,99,BO1,CAT1,MEDCOST,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,53,89.3,%,Crude Prevalence,BRFSS,CLASS07,TOPIC29,99,BO1,CAT1,HLTHPLN1,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,53,10.7,%,Crude Prevalence,BRFSS,CLASS07,TOPIC29,99,BO1,CAT1,HLTHPLN1,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,53,75.7,%,Crude Prevalence,BRFSS,CLASS07,TOPIC36,99,BO1,CAT1,CHECKUP1,RESP063,1,,
2020,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,53,12.6,%,Crude Prevalence,BRFSS,CLASS07,TOPIC36,99,BO1,CAT1,CHECKUP1,RESP064,1,,
2020,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,53,6.1,%,Crude Prevalence,BRFSS,CLASS07,TOPIC36,99,BO1,CAT1,CHECKUP1,RESP065,1,,
2020,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,53,5.5,%,Crude Prevalence,BRFSS,CLASS07,TOPIC36,99,BO1,CAT1,CHECKUP1,RESP066,1,,
2020,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,53,0.6,%,Crude Prevalence,BRFSS,CLASS07,TOPIC36,99,BO1,CAT1,CHECKUP1,RESP067,1,,
2020,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,53,71,%,Crude Prevalence,BRFSS,CLASS07,TOPIC43,99,BO1,CAT1,PERSDOC2,RESP050,1,,
2020,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,53,6,%,Crude Prevalence,BRFSS,CLASS07,TOPIC43,99,BO1,CAT1,PERSDOC2,RESP053,1,,
2020,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,53,22.4,%,Crude Prevalence,BRFSS,CLASS07,TOPIC43,99,BO1,CAT1,PERSDOC2,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,86.8,%,Crude Prevalence,BRFSS,CLASS07,TOPIC59,99,BO1,CAT1,_HCVU651,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,13.2,%,Crude Prevalence,BRFSS,CLASS07,TOPIC59,99,BO1,CAT1,_HCVU651,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Good or Better Health,Overall,Overall,53,86.5,%,Crude Prevalence,BRFSS,CLASS08,TOPIC24,99,BO1,CAT1,_RFHLTH,RESP061,1,,
2020,US,"All States, DC and Territories (median) **",Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Fair or Poor Health,Overall,Overall,53,13.5,%,Crude Prevalence,BRFSS,CLASS08,TOPIC24,99,BO1,CAT1,_RFHLTH,RESP062,1,,
2020,US,"All States, DC and Territories (median) **",Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,53,22.2,%,Crude Prevalence,BRFSS,CLASS08,TOPIC41,99,BO1,CAT1,GENHLTH,RESP056,1,,
2020,US,"All States, DC and Territories (median) **",Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,53,34.8,%,Crude Prevalence,BRFSS,CLASS08,TOPIC41,99,BO1,CAT1,GENHLTH,RESP057,1,,
2020,US,"All States, DC and Territories (median) **",Health Status,Overall Health,How is your general health?,Good,Overall,Overall,53,29.7,%,Crude Prevalence,BRFSS,CLASS08,TOPIC41,99,BO1,CAT1,GENHLTH,RESP058,1,,
2020,US,"All States, DC and Territories (median) **",Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,53,10.2,%,Crude Prevalence,BRFSS,CLASS08,TOPIC41,99,BO1,CAT1,GENHLTH,RESP059,1,,
2020,US,"All States, DC and Territories (median) **",Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,53,3.1,%,Crude Prevalence,BRFSS,CLASS08,TOPIC41,99,BO1,CAT1,GENHLTH,RESP060,1,,
2020,US,"All States, DC and Territories (median) **",HIV-AIDS,HIV Test,Have you ever been tested for HIV?,Yes,Overall,Overall,53,37.1,%,Crude Prevalence,BRFSS,CLASS09,TOPIC32,99,BO1,CAT1,HIVTST7,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",HIV-AIDS,HIV Test,Have you ever been tested for HIV?,No,Overall,Overall,53,62.9,%,Crude Prevalence,BRFSS,CLASS09,TOPIC32,99,BO1,CAT1,HIVTST7,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,67.8,%,Crude Prevalence,BRFSS,CLASS11,TOPIC26,99,BO1,CAT1,_FLSHOT7,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,32.2,%,Crude Prevalence,BRFSS,CLASS11,TOPIC26,99,BO1,CAT1,_FLSHOT7,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,71.8,%,Crude Prevalence,BRFSS,CLASS11,TOPIC46,99,BO1,CAT1,_PNEUMO3,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,28.2,%,Crude Prevalence,BRFSS,CLASS11,TOPIC46,99,BO1,CAT1,_PNEUMO3,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have driven after having too much to drink,Overall,Overall,53,2.3,%,Crude Prevalence,BRFSS,CLASS12,TOPIC20,99,BO1,CAT1,_DRNKDRV,RESP201,1,,
2020,US,"All States, DC and Territories (median) **",Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have not driven after having too much to drink,Overall,Overall,53,97.7,%,Crude Prevalence,BRFSS,CLASS12,TOPIC20,99,BO1,CAT1,_DRNKDRV,RESP202,1,,
2020,US,"All States, DC and Territories (median) **",Injury,Seatbelt Use,Always or nearly always wears a seat belt?,Yes,Overall,Overall,53,94.2,%,Crude Prevalence,BRFSS,CLASS12,TOPIC50,99,BO1,CAT1,_RFSEAT2,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Injury,Seatbelt Use,Always or nearly always wears a seat belt?,No,Overall,Overall,53,5.8,%,Crude Prevalence,BRFSS,CLASS12,TOPIC50,99,BO1,CAT1,_RFSEAT2,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,12.9,%,Crude Prevalence,BRFSS,CLASS13,TOPIC04,99,BO1,CAT1,_ALTETH3,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,87.1,%,Crude Prevalence,BRFSS,CLASS13,TOPIC04,99,BO1,CAT1,_ALTETH3,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,66.3,%,Crude Prevalence,BRFSS,CLASS13,TOPIC16,99,BO1,CAT1,_DENVST3,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,33.7,%,Crude Prevalence,BRFSS,CLASS13,TOPIC16,99,BO1,CAT1,_DENVST3,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,40.2,%,Crude Prevalence,BRFSS,CLASS13,TOPIC57,99,BO1,CAT1,_EXTETH3,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,59.8,%,Crude Prevalence,BRFSS,CLASS13,TOPIC57,99,BO1,CAT1,_EXTETH3,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (BMI 30.0 - 99.8),Overall,Overall,53,31.9,%,Crude Prevalence,BRFSS,CLASS14,TOPIC09,99,BO1,CAT1,_BMI5CAT,RESP039,1,,
2020,US,"All States, DC and Territories (median) **",Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),Overall,Overall,53,35.2,%,Crude Prevalence,BRFSS,CLASS14,TOPIC09,99,BO1,CAT1,_BMI5CAT,RESP040,1,,
2020,US,"All States, DC and Territories (median) **",Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),Overall,Overall,53,31,%,Crude Prevalence,BRFSS,CLASS14,TOPIC09,99,BO1,CAT1,_BMI5CAT,RESP041,1,,
2020,US,"All States, DC and Territories (median) **",Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),Overall,Overall,53,1.8,%,Crude Prevalence,BRFSS,CLASS14,TOPIC09,99,BO1,CAT1,_BMI5CAT,RESP042,1,,
2020,US,"All States, DC and Territories (median) **",Physical Activity,Exercise,"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)",Yes,Overall,Overall,53,77.3,%,Crude Prevalence,BRFSS,CLASS15,TOPIC23,99,BO1,CAT1,_TOTINDA,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Physical Activity,Exercise,"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)",No,Overall,Overall,53,22.7,%,Crude Prevalence,BRFSS,CLASS15,TOPIC23,99,BO1,CAT1,_TOTINDA,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,31.8,%,Crude Prevalence,BRFSS,CLASS16,TOPIC47,99,BO1,CAT1,_RFPSA23,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,68.2,%,Crude Prevalence,BRFSS,CLASS16,TOPIC47,99,BO1,CAT1,_RFPSA23,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,15.5,%,Crude Prevalence,BRFSS,CLASS17,TOPIC15,99,BO1,CAT1,_RFSMOK3,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,84.5,%,Crude Prevalence,BRFSS,CLASS17,TOPIC15,99,BO1,CAT1,_RFSMOK3,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Every day,Overall,Overall,53,2.1,%,Crude Prevalence,BRFSS,CLASS17,TOPIC54,99,BO1,CAT1,USENOW3,RESP079,1,,
2020,US,"All States, DC and Territories (median) **",Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Some days,Overall,Overall,53,1.6,%,Crude Prevalence,BRFSS,CLASS17,TOPIC54,99,BO1,CAT1,USENOW3,RESP080,1,,
2020,US,"All States, DC and Territories (median) **",Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Not at all,Overall,Overall,53,96.3,%,Crude Prevalence,BRFSS,CLASS17,TOPIC54,99,BO1,CAT1,USENOW3,RESP081,1,,
2020,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,53,10.6,%,Crude Prevalence,BRFSS,CLASS17,TOPIC55,99,BO1,CAT1,_SMOKER3,RESP068,1,,
2020,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,53,4.4,%,Crude Prevalence,BRFSS,CLASS17,TOPIC55,99,BO1,CAT1,_SMOKER3,RESP069,1,,
2020,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,53,25.1,%,Crude Prevalence,BRFSS,CLASS17,TOPIC55,99,BO1,CAT1,_SMOKER3,RESP070,1,,
2020,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,53,59.7,%,Crude Prevalence,BRFSS,CLASS17,TOPIC55,99,BO1,CAT1,_SMOKER3,RESP071,1,,
2020,US,"All States, DC and Territories (median) **",Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,53,78.3,%,Crude Prevalence,BRFSS,CLASS18,TOPIC37,99,BO1,CAT1,_MAM5023,RESP186,1,,
2020,US,"All States, DC and Territories (median) **",Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Did not receive a mammogram within the past 2 years,Overall,Overall,53,21.7,%,Crude Prevalence,BRFSS,CLASS18,TOPIC37,99,BO1,CAT1,_MAM5023,RESP187,1,,
2020,US,"All States, DC and Territories (median) **",Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,71.5,%,Crude Prevalence,BRFSS,CLASS18,TOPIC37,99,BO1,CAT1,_RFMAM22,RESP046,1,,
2020,US,"All States, DC and Territories (median) **",Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,28.5,%,Crude Prevalence,BRFSS,CLASS18,TOPIC37,99,BO1,CAT1,_RFMAM22,RESP054,1,,
2020,US,"All States, DC and Territories (median) **",Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Received a Pap test within the past 3 years,Overall,Overall,53,77.7,%,Crude Prevalence,BRFSS,CLASS18,TOPIC42,99,BO1,CAT1,_RFPAP35,RESP188,1,,
2020,US,"All States, DC and Territories (median) **",Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Did not receive a Pap test within the past 3 years,Overall,Overall,53,22.3,%,Crude Prevalence,BRFSS,CLASS18,TOPIC42,99,BO1,CAT1,_RFPAP35,RESP189,1,,
2020,US,"All States, DC and Territories (median) **",Days of Poor Health,Healthy Days,Days when mental health status not good (variable calculated from one or more BRFSS questions),Zero days when mental health not good,Overall,Overall,53,61.7,%,Crude Prevalence,BRFSS,CLASS20,TOPIC71,99,BO1,CAT1,_MENT14D,RESP222,1,,
2020,US,"All States, DC and Territories (median) **",Days of Poor Health,Healthy Days,Days when mental health status not good (variable calculated from one or more BRFSS questions),1-13 days when mental health not good,Overall,Overall,53,23.7,%,Crude Prevalence,BRFSS,CLASS20,TOPIC71,99,BO1,CAT1,_MENT14D,RESP223,1,,
